device_id,date,current_cadence,current_pace,distance,floors_ascended,floors_descended,number_of_steps
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-10,0.0,0.0,1034.9700000012515,0,0,1565
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-11,0.0,0.0,2427.062922964105,0,0,3428
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-12,0.0,0.0,1644.4299999995865,0,0,2454
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-13,0.0,0.0,1226.1500000000203,0,0,1847
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-14,0.0,0.0,954.7080803551935,0,0,1416
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-15,0.0,0.0,965.4400000004093,0,0,1430
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-16,0.0,0.0,1206.2800000001457,0,0,1786
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-17,0.0,0.0,924.2340653466493,0,0,1374
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-18,0.0,0.0,783.2400000011538,0,0,1174
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-19,0.0,0.0,1056.0599999997046,0,0,1591
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-20,0.0,0.0,1367.825480246217,0,0,2046
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-21,0.0,0.0,1385.0100000000082,0,0,2048
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-22,0.0,0.0,1027.1400000008286,0,0,1534
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-23,0.0,0.0,1473.3194534284974,0,0,2208
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-24,0.0,0.0,1548.9642260416856,0,0,2316
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-25,0.0,0.0,888.3400000003165,0,0,1363
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-26,0.0,0.0,1002.7599999996565,0,0,1504
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-27,0.0,0.0,1335.7300000006833,0,0,1994
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-28,0.0,0.0,956.1396997222931,0,0,1436
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-29,0.0,0.0,3580.8544235168974,0,0,5627
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-30,0.0,0.0,2964.358683613943,0,0,4362
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-31,0.0,0.0,933.8368799963482,0,0,1418
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-01,0.0,0.0,1028.549999999815,0,0,1535
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-02,0.0,0.0,1045.3552443599322,0,0,1586
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-03,0.0,0.0,990.5300000002611,0,0,1483
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-04,0.0,0.0,1257.7900000002708,0,0,1849
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-05,0.0,0.0,1242.6900000006433,0,0,1881
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-06,0.0,0.0,1029.5400000011982,0,0,1569
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-07,0.0,0.0,1709.8003823524384,0,0,2559
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-08,0.0,0.0,1742.7600000017555,0,0,2553
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-09,0.0,0.0,1376.2399999999889,0,0,2036
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-10,0.0,0.0,1606.3569221157807,0,0,2432
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-11,0.0,0.0,460.42000000085534,0,0,686
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-05,0.0,0.0,931.563461877638,2,0,1360
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-06,0.0,0.0,607.6223404055942,0,0,891
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-07,0.0,0.0,649.1999999985545,0,0,926
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-08,0.0,0.0,1679.2899999960744,0,0,2401
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-09,0.0,0.0,317.5400000000369,0,0,423
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-23,0.0,0.0,5353.384463591037,4,2,7982
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-24,0.0,0.0,5847.592938432696,6,13,7352
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-25,0.0,0.0,5494.791869494837,4,4,8355
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-26,0.0,0.0,4628.926186391378,9,8,6664
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-27,0.0,0.0,5667.872900147912,13,12,7996
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-28,0.0,0.0,7144.660000000156,5,6,10671
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-29,0.0,0.0,4779.352390688141,5,9,7816
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-30,0.0,0.0,7131.042314022308,5,11,11255
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-01,0.0,0.0,3575.063704867615,1,4,4951
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-02,0.0,0.0,2000.0584436226638,3,3,2945
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-03,0.0,0.0,4056.470871990547,0,2,5532
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-04,0.0,0.0,4952.008895530142,11,15,6502
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-05,0.0,0.0,1126.3031311503162,0,0,1679
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-06,0.0,0.0,6674.59096140809,3,8,9033
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-07,0.0,0.0,6073.3390062151,3,1,8261
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-08,0.0,0.0,7834.211689703651,10,12,10220
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-09,0.0,0.0,3236.6594259596854,3,0,4660
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-10,0.0,0.0,2198.403460331029,2,1,3569
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-11,0.0,0.0,893.0299999972384,0,0,1467
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-12,0.0,0.0,3100.3271096583867,2,1,4481
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-13,0.0,0.0,1964.0800000007719,2,4,3144
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-14,0.0,0.0,4590.501649227922,4,13,7121
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-15,0.0,0.0,5183.455141602085,3,5,6839
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-16,0.0,0.0,7761.751791499788,9,6,11911
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-17,0.0,0.0,4469.240922140191,12,7,5755
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-18,0.0,0.0,2329.9602309935763,1,2,3404
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-19,0.0,0.0,2372.1710639041853,0,0,3553
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-20,0.0,0.0,6505.352813920004,17,7,9650
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-21,0.0,0.0,2463.1065970845502,2,6,3966
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-22,0.0,0.0,14520.420990909217,18,23,20258
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-23,0.0,0.0,2360.5799999982137,4,2,3207
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-24,0.0,0.0,143.14999999967364,0,0,217
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-25,0.0,0.0,3436.5265735418056,0,0,4850
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-26,0.0,0.0,3552.863848343259,1,1,4815
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-27,0.0,0.0,2492.009999997679,2,1,3357
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-28,0.0,0.0,462.000000000465,1,1,631
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-29,0.0,0.0,801.1737034234669,0,0,1108
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-30,0.0,0.0,4363.352710333896,3,7,6044
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-31,0.0,0.0,2069.7336002946854,0,0,3111
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-01,0.0,0.0,2839.74589889194,0,3,4481
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-02,0.0,0.0,4256.827981755142,5,6,6189
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-03,0.0,0.0,6748.367527173361,9,12,8957
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-04,0.0,0.0,5868.482115239136,10,11,8600
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-05,0.0,0.0,6094.680703803197,2,6,9293
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-06,0.0,0.0,1397.4700473747216,2,2,2089
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-07,0.0,0.0,2904.029999999794,2,7,4665
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-08,0.0,0.0,2368.8930649594395,1,2,3344
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-09,0.0,0.0,4756.918511306859,4,5,6985
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-10,0.0,0.0,2958.1150339376195,0,2,4322
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-11,0.0,0.0,3251.192037997304,9,13,5105
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-07,0.0,0.0,735.1299999989576,6,4,1176
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-08,0.0,0.0,1734.7894459576346,5,5,2908
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-09,0.0,0.0,1071.010000000477,4,4,1629
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-10,0.0,0.0,193.49000000068958,0,0,309
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-11,0.0,0.0,1005.1700000008564,0,0,1863
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-12,0.0,0.0,1602.9651668609604,7,4,2555
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-13,0.0,0.0,994.3499999986939,4,3,1508
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-14,0.0,0.0,1165.3400000003157,6,6,1888
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-15,0.0,0.0,1112.8999999994421,3,4,1814
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-16,0.0,0.0,1066.5500000009781,6,4,1668
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-17,0.0,0.0,2446.758590997194,7,6,3958
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-18,0.0,0.0,278.5499999998137,2,3,418
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-19,0.0,0.0,1071.7499999990662,3,2,1674
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-20,0.0,0.0,1376.9173633574967,6,5,2403
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-21,0.0,0.0,1286.3800000010515,3,2,2014
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-22,0.0,0.0,391.8299999996088,2,2,689
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-23,0.0,0.0,1601.7800000009588,2,2,2555
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-24,0.0,0.0,339.76000000070786,0,0,562
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-25,0.0,0.0,580.9499999997208,4,2,962
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-26,0.0,0.0,190.11000000149872,0,0,310
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-27,0.0,0.0,228.79000000003742,0,0,367
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-28,0.0,0.0,322.0899999998531,0,0,526
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-29,0.0,0.0,2132.813026075945,4,4,3420
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-30,0.0,0.0,943.0136543591505,5,6,1547
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-31,0.0,0.0,1139.810000002847,2,2,1779
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-01,0.0,0.0,265.3399999982212,2,0,402
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-02,0.0,0.0,1497.4540312127208,2,2,2341
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-03,0.0,0.0,999.5355957627769,3,2,1587
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-04,0.0,0.0,867.3299999982119,4,2,1335
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-05,0.0,0.0,1014.8200000005322,4,4,1746
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-06,0.0,0.0,1475.6900000020426,4,4,2314
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-07,0.0,0.0,386.6799999992366,1,2,602
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-08,0.0,0.0,368.3775441881722,2,1,591
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-09,0.0,0.0,1089.7000000011178,4,2,1685
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-10,0.0,0.0,1151.000000002795,3,2,1775
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-11,0.0,0.0,404.51268980768606,0,2,631
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-11,0.0,0.0,167.3900000000128,3,3,244
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-12,0.0,0.0,7174.437416131728,3,5,11006
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-13,0.0,0.0,4534.881231999725,2,2,7069
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-14,0.0,0.0,2518.4737608993914,3,2,4097
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-15,0.0,0.0,1531.3324849314486,2,6,2524
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-16,0.0,0.0,1516.7049564684298,3,2,2358
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-17,0.0,0.0,1543.1910813429852,5,4,2411
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-18,0.0,0.0,1394.4400000002959,5,8,2164
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-19,0.0,0.0,3149.5000000006953,2,0,5340
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-20,0.0,0.0,1547.7900000009688,1,3,2448
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-21,0.0,0.0,1112.460552702426,1,1,1740
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-22,0.0,0.0,1801.5884719578282,3,3,2870
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-23,0.0,0.0,2126.60323945736,7,4,3551
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-24,0.0,0.0,265.94999999960527,3,1,404
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-25,0.0,0.0,52.730000000097505,0,2,73
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-26,0.0,0.0,3009.3600000023116,2,1,4796
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-27,0.0,0.0,1221.0899999996152,1,2,1966
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-28,0.0,0.0,1988.8999999987445,3,4,3066
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-29,0.0,0.0,1788.4100000024764,9,8,2697
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-30,0.0,0.0,2644.694323247763,2,6,4302
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-01,0.0,0.0,70.4800000000977,1,0,97
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-02,0.0,0.0,1442.2699999996682,2,1,2230
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-03,0.0,0.0,3011.9600000003106,5,2,4876
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-04,0.0,0.0,4791.837847191609,7,9,8162
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-05,0.0,0.0,983.3299999991441,2,4,1531
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-06,0.0,0.0,1534.5500000007453,3,3,2296
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-07,0.0,0.0,1167.1400000004794,2,3,1863
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-08,0.0,0.0,1238.0200000004854,3,5,1860
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-09,0.0,0.0,3703.9900000009184,1,1,6193
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-10,0.0,0.0,948.36999999953,2,3,1531
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-11,0.0,0.0,109.44999999960389,1,1,148
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-12,0.0,0.0,1291.239999999641,4,3,2034
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-13,0.0,0.0,1160.5499999998144,4,5,1870
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-14,0.0,0.0,54.5999999999769,0,2,73
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-15,0.0,0.0,620.4200000006244,4,4,906
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-16,0.0,0.0,47.46999999997142,1,1,70
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-17,0.0,0.0,3682.6809733809264,2,6,5945
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-18,0.0,0.0,1806.3890266194926,3,2,2888
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-19,0.0,0.0,1091.3599999991723,2,2,1743
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-20,0.0,0.0,135.1900000001786,4,2,183
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-21,0.0,0.0,2550.089999999735,2,1,4225
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-22,0.0,0.0,1904.0600000004063,10,6,2985
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-23,0.0,0.0,1168.4648002126507,4,10,1900
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-06,0.0,0.0,2257.0605772146528,2,2,3087
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-07,0.0,0.0,1042.4418948190153,2,1,1390
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-08,0.0,0.0,1763.9068425024025,4,1,2674
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-09,0.0,0.0,1318.010150353193,2,1,1829
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-10,0.0,0.0,175.24999999999963,0,0,284
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-11,0.0,0.0,389.50000000001313,0,0,589
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-12,0.0,0.0,559.820000000123,0,0,777
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-13,0.0,0.0,263.59000000001055,0,0,347
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-14,0.0,0.0,2424.6590883052145,0,0,3256
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-15,0.0,0.0,806.3100000000119,1,0,1096
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-16,0.0,0.0,512.8000000000449,0,0,705
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-17,0.0,0.0,759.9977595146331,0,0,1022
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-18,0.0,0.0,221.7800000000715,0,0,311
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-19,0.0,0.0,479.650000000053,0,0,662
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-20,0.0,0.0,1199.4100000002668,0,0,1650
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-21,0.0,0.0,1188.070284697938,0,0,1604
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-22,0.0,0.0,295.37052064873814,0,0,441
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-23,0.0,0.0,2036.91242627494,0,0,2802
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-24,0.0,0.0,671.6123200038862,0,0,894
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-25,0.0,0.0,646.7314424244096,0,0,848
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-26,0.0,0.0,380.46901744930165,0,0,527
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-27,0.0,0.0,463.41000000003254,0,0,635
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-28,0.0,0.0,575.6200000000111,0,0,791
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-29,0.0,0.0,455.61000000006067,0,1,613
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-30,0.0,0.0,1292.33683609101,0,0,1763
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-31,0.0,0.0,826.4000000001829,0,0,1226
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-01,0.0,0.0,500.97000000001583,0,0,685
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-02,0.0,0.0,776.2400000000936,0,0,1124
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-03,0.0,0.0,3874.570737912509,5,6,5308
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-04,0.0,0.0,841.6137594717438,1,0,1159
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-05,0.0,0.0,3239.7512498430888,5,7,4373
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-06,0.0,0.0,801.2038976980713,3,3,1071
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-07,0.0,0.0,696.0317586784668,1,0,996
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-08,0.0,0.0,353.9800000000844,0,0,495
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-09,0.0,0.0,1622.6578779949214,5,4,2214
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-10,0.0,0.0,1617.201185770169,4,3,2303
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-11,0.0,0.0,4103.128670334757,2,3,5525
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-10,0.0,0.0,753.7746816645375,3,3,1247
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-11,0.0,0.0,453.49639381421866,2,4,802
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-12,0.0,0.0,9572.736536440907,2,2,13903
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-13,0.0,0.0,9575.99217803637,2,2,14689
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-14,0.0,0.0,353.37999999942207,3,4,555
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-15,0.0,0.0,443.85447632055894,2,3,724
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-16,0.0,0.0,354.6142932600329,3,2,561
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-17,0.0,0.0,363.8743125395865,4,4,593
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-18,0.0,0.0,626.6650632475518,3,3,982
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-19,0.0,0.0,9902.461361995895,2,2,14073
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-20,0.0,0.0,11348.488017497584,3,3,16638
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-21,0.0,0.0,574.5351775274627,1,3,926
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-22,0.0,0.0,353.9751821872774,4,5,558
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-23,0.0,0.0,4518.595595418939,2,3,9353
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-24,0.0,0.0,8412.704268876925,2,3,12943
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-25,0.0,0.0,9357.695890521632,1,2,13667
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-26,0.0,0.0,8719.911538033277,1,2,12042
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-27,0.0,0.0,9785.801123722465,2,2,13480
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-28,0.0,0.0,486.46884349593876,3,3,752
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-29,0.0,0.0,439.6905066720218,3,3,681
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-30,0.0,0.0,236.5699999998328,1,3,375
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-01,0.0,0.0,688.6760501279501,5,5,1134
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-02,0.0,0.0,659.7277310788626,3,5,1074
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-03,0.0,0.0,9058.383097589476,1,2,13540
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-04,0.0,0.0,9222.034292936325,2,2,13788
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-05,0.0,0.0,383.57532272208556,2,3,639
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-06,0.0,0.0,496.5916957417514,4,4,745
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-07,0.0,0.0,563.7050772686496,4,4,932
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-08,0.0,0.0,3204.8255830067205,2,5,4795
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-09,0.0,0.0,278.31000000005554,2,2,452
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-10,0.0,0.0,6197.048725005709,4,3,9076
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-11,0.0,0.0,4871.2916138563305,2,0,7061
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-12,0.0,0.0,134.55000000027897,3,3,234
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-13,0.0,0.0,125.95999999903118,2,2,198
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-14,0.0,0.0,1341.6366248019042,2,3,2064
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-15,0.0,0.0,75.22000000020473,1,1,113
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-16,0.0,0.0,271.0871460977953,3,3,442
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-17,0.0,0.0,9120.923824680036,1,2,12259
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-18,0.0,0.0,6511.196707746011,2,2,9068
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-19,0.0,0.0,500.67553369840624,4,4,806
