device_id,date,elapsed_device_on,elapsed_device_off
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-13,12942.974088430394,72300.44246554426
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-14,31773.38764047609,39899.82406282424
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-16,21390.259055137787,13093.405014038099
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-17,59166.52379369744,25405.149571418693
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-18,36856.17954587946,39256.76391410815
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-19,34386.598442316084,44450.07752966893
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-20,46763.54090738303,46821.170910597015
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-21,38042.31948661791,47432.01975250261
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-22,5593.943327426903,7729.54907250407
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-27,22497.816449403716,35508.57628750806
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-28,25963.723370313885,57978.96413588534
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-29,17394.943015337023,71369.81931471784
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-30,16431.776965856603,69977.10037708245
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-31,6765.279776573144,4137.2904565335
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-01,14132.877766370764,48251.28282165594
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-02,46966.03438711148,30964.30850768096
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-03,49388.836354255596,37195.271997928685
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-04,60874.93114662183,25437.96960926056
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-05,48874.26254463185,29998.8980052471
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-06,52456.9963121414,27052.693145751913
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-07,12610.593011856097,22004.95665311805
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-08,31693.628370523453,55646.63297057149
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-09,23357.125813007402,63863.21441984153
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-10,32385.544208526568,52186.609074593005
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-11,16949.264673233105,38056.122946739546
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-07,6842.43444204327,18.6567189693455
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-08,48583.62665486318,37519.62559914612
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-09,51815.90563631044,34947.37498354945
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-10,48076.67809843971,38114.95464968628
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-11,28451.304082632127,54776.4397923952
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-12,60085.244162798284,29734.063178300465
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-13,47123.07356572152,36161.01599526375
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-14,42047.79357719367,44947.64804077118
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-15,62796.98423266432,23379.448956489574
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-16,44667.82596039773,42166.23215937622
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-17,36674.40918946291,47881.51650261885
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-18,46170.177911996805,37731.492660999174
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-19,43518.88712787624,44773.32189822194
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-20,43770.81738615038,37946.50951600139
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-21,56525.88982653653,26480.7810475826
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-22,44385.57691597974,43791.427699804764
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-23,57774.47040629441,29847.304739713698
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-24,37575.901447296215,50179.402858734626
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-25,47202.29324674586,40503.138887405206
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-26,27487.162268400014,12143.051638603285
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-27,16044.549250364318,42118.96156072642
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-28,35492.37630939495,52416.84453463586
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-29,32127.35631084447,51058.1903331278
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-30,34620.038946390174,54129.713374614774
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-31,28245.17825150492,57007.526149511665
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-01,26777.29456305512,60237.02623200478
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-02,44814.79412293423,36608.29791402811
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-03,42125.15627741814,48393.078821420146
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-04,35996.75753307338,46856.21947097731
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-05,52390.90167784678,36335.00826001189
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-06,28066.165878772717,47494.21626925439
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-07,47254.961802720856,50147.57981538771
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-08,37449.165134191535,44488.43503069828
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-09,53979.989117622106,36921.617045402854
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-10,38458.80469918295,41860.11983585401
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-11,36235.10943007452,47071.91421484984
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-05,9779.490885496132,9939.802083730716
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-06,35337.97330021876,48242.83854460717
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-07,29058.159360170404,57345.21531820305
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-08,38809.708431720785,46471.310579061814
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-09,10571.296768426932,44292.11034464853
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-23,154.190926074979,3.03352308273312
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-24,4187.559568166743,81609.34162783611
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-25,7182.4174923896935,78740.12112760519
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-26,6206.592396736144,79211.0690221778
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-27,2909.470534801503,81657.60048532448
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-28,1196.8596298694613,83145.2230072022
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-29,7399.979190587949,83487.85467624609
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-30,3703.7346644401177,83189.30125284176
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-01,7485.7377386093385,76875.24079728169
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-02,5355.846786260596,82389.32356572193
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-03,1949.113134860983,83659.28035831405
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-04,1574.9483330249718,85773.36159872946
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-05,2302.945697546003,78980.72631239878
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-06,6827.561809301376,84617.11530756902
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-07,4318.382705450059,79442.69616246292
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-08,7367.562892913807,80601.84104704902
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-09,2323.9476435184174,81161.8165714736
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-10,7935.419171810135,77963.34459114037
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-11,3199.473335981393,87592.64286923422
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-12,14772.897338867291,64569.95812010719
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-13,1672.6664535999296,86048.65985727348
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-14,1430.5247843265493,73710.12952876066
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-15,4749.812997341159,81761.80452084582
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-16,5409.699295282363,80545.2975943086
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-17,3012.6961760521062,83715.82427692448
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-18,4989.086502790511,74582.8962562088
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-19,13296.862880468354,78819.47164940812
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-20,2543.3174347877602,84670.3730514052
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-21,6424.979709148463,78766.32252573996
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-22,4261.730118513107,78179.40402460161
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-23,3660.3947899341665,87342.9225420953
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-24,750.1698317527739,83776.17585325209
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-25,4217.0274865627325,84790.27506661344
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-26,4323.748666286422,80905.16226148602
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-27,1758.6783816814273,84426.2088992599
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-28,746.2910015583079,83361.33726262992
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-29,1110.708832740788,84940.34077215179
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-30,1204.5472891330735,82344.90059781051
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-31,2185.406428813918,83830.2590813639
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-01,1474.928231716159,38053.28686738012
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-02,1745.2829673290298,81659.45033359536
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-03,1601.2532927989942,86692.4889421463
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-04,6312.173344135279,78448.34733676932
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-05,6965.802859544755,77776.29764652312
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-06,2203.2127530574803,83869.34121179556
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-07,1054.637951374062,88162.72216892245
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-08,1560.336016893386,75626.8273301126
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-09,8989.505676984782,86321.03800606796
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-10,3929.0507118701976,82529.58275485046
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-11,2984.1611495017996,75326.25205469126
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-07,3856.8653821945218,15.623031854629579
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-08,17939.780108213283,59961.300105810165
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-09,31296.601289033857,55306.77355694784
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-10,12713.051357746135,74035.1299841402
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-11,18857.760378122286,67243.69266295465
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-12,25332.150826454254,61166.09086251258
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-13,19665.95218873021,65725.78524923381
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-14,27685.320763826392,59679.11867713942
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-15,24125.734225034666,62416.46246504822
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-16,22261.205804347974,61109.184097766614
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-17,47242.321034669374,8974.244858264985
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-18,36886.49317860589,42292.36643505088
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-19,29316.108910798986,58109.03085637123
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-20,26242.62189626688,60499.66136050242
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-21,12734.914252281269,46537.9666876788
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-22,3273.7624688148,0.092936992645264
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-23,2893.276735544213,31987.699208497957
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-24,54313.688797235714,31303.544002771563
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-25,10786.048231601755,60603.02451729741
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-26,38343.01572537461,47054.392722368815
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-27,50482.053761720555,36513.91682553287
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-28,45743.99270057687,37621.25512218509
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-29,47697.59163451246,37138.37285971643
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-30,49136.40825223924,43509.95038080213
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-31,38424.554542064696,48003.13589715926
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-01,49088.87300181389,31947.400138377656
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-02,53641.451144456914,35441.412989377655
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-03,26790.574088096553,59879.85690498387
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-04,24059.64422869682,58797.236604213715
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-05,28660.055492162697,59109.91390466716
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-06,14907.632123470381,72760.13173174794
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-07,19746.813386201913,68566.2348639971
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-08,14096.205916881549,74042.27938795113
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-09,19676.017955541658,64275.29630732534
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-10,35168.022202730135,53710.10016441378
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-11,19599.71314072613,49700.70716142619
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-11,893.7821245193451,4452.70773935313
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-12,20039.28159785274,67700.00932383552
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-13,15017.055200815244,71030.3945772644
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-14,28206.230387687727,52594.196182012434
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-15,22313.72177243241,66309.51653862029
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-16,17426.637835025675,69578.8238558774
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-17,22201.197846650917,64119.95745849646
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-18,13471.486607313167,72633.65829849192
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-19,23221.93386054028,63575.812837600344
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-20,16428.751693010243,60443.0395500659
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-21,12607.219815969487,28739.022026061913
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-22,19172.286175966296,64851.97515177727
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-23,13094.914938688253,72847.50663447389
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-24,14836.675909757556,73974.87869238868
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-25,18674.095910787626,65514.076229095626
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-26,8703.534380435936,78180.11924648272
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-27,21669.324724912527,65523.55055427564
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-28,22065.30420446397,63291.04434347147
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-29,14300.149765014603,71469.97706198665
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-30,22367.4544863702,65431.42891669292
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-01,20744.21713089947,65791.25568914408
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-02,17177.487340211774,68561.749104738
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-03,13526.418047189736,62771.55850076706
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-04,8770.271651744843,88707.84136128402
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-05,16092.27447104448,65674.65296793019
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-06,19219.05794954302,67644.86666345564
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-07,11088.196176052063,74399.96491694423
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-08,19522.744507551433,67008.67298555422
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-09,16043.034092426347,61012.433613538844
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-10,11992.102906703843,70683.46549344061
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-11,8452.395537614804,72875.3597402575
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-12,19468.733589172312,72198.65672588309
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-13,13447.068312644971,72057.74705934583
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-14,28278.130754232465,59393.91546893164
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-15,17488.227941036133,68650.58513975168
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-16,18568.509597539873,67421.72162175195
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-17,9130.663347721107,76149.32157611834
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-18,9874.862716913165,73824.7890381808
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-19,12169.701027870164,78737.2390439516
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-20,16385.495574474364,68872.57393074027
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-21,35437.55078029629,69088.99916958805
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-22,18991.054233074192,67852.53861379588
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-23,12765.889946460651,57391.13028955431
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-04,2292.81892275809,8404.888880252798
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-05,6303.447192430551,82728.42611360544
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-06,12529.73806428911,85894.09515357007
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-07,46404.28676295267,118046.43613600754
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-08,22848.87570071229,158218.4302766315
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-09,15067.521508455193,156760.8045282356
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-10,9437.59921312338,152173.46320486005
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-11,10556.480111360474,176963.45013666232
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-12,14398.6510400772,160138.21393656696
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-13,18249.558381080566,135746.90040206898
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-14,13822.032568454695,184509.4382653242
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-15,11824.569702386907,164662.9665095805
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-16,17373.145428419088,140448.96931600547
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-17,13805.291450262052,159880.36950063572
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-18,38726.17763328549,138687.96614670806
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-19,15453.215169191366,163907.74443578735
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-20,10707.620427608515,162469.6176872254
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-21,12051.968040704769,158572.2453064911
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-22,11007.066509246843,155774.36895489658
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-23,13625.51379084579,155358.40989518134
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-24,24428.608812570823,154324.17253112764
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-25,25415.21977281588,143009.23997330645
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-26,13895.280393362065,158085.8435425753
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-27,24513.621822595574,146372.06968021387
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-28,17460.942825555798,160529.5398406988
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-29,17744.121011257197,156349.06370067547
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-30,22523.811265706943,157187.96929836285
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-31,22194.38517069817,145934.92973828327
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-01,5227.466322422092,151135.67300987264
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-02,25166.70984172819,151927.8533051022
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-03,64884.74959754923,116084.91419410624
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-04,38208.91216230391,132307.33901667676
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-05,56509.7647697927,106890.45360732084
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-06,52364.7536582941,134268.61117482238
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-07,55286.3612563609,111814.46238160133
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-08,44764.520024538586,102266.67343258893
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-09,95482.60057139456,74684.83732032799
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-10,17689.555950641563,80617.99399375934
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-11,54300.610847711054,81443.51050305391
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-10,10712.777406692563,2323.890769243295
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-11,61958.94074201586,23376.05595397947
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-12,73518.15335798277,15852.046597003897
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-13,64973.574444532336,16478.400734663064
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-14,73520.99916601134,15015.221768617585
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-15,68943.18217897379,17073.369066238545
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-16,71284.08432674402,16274.227073192616
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-17,47987.47983598711,3647.8773026466806
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-18,13371.075890302549,2752.200928926465
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-19,15649.382908821095,4984.846760034566
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-20,24104.724752902966,9825.780733108633
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-21,27165.434918165236,5759.173653840968
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-22,3878.231355667121,6479.471473455374
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-23,12266.792918205285,6062.498362541204
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-24,70605.57817339871,12706.65522170064
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-25,67882.4570155145,21809.993487358057
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-26,75481.25270199712,6775.454394102077
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-27,63649.39091277124,9224.7131493092
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-28,27827.45309448228,5729.612609386465
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-29,65312.74755024947,7883.532995939307
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-30,85543.54095935801,9626.216087341281
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-01,68829.16933679582,17631.90485835074
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-02,80841.26110053029,10598.619674444159
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-03,66377.55499291407,18312.169562101488
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-04,67919.30949473396,9699.139796495454
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-05,73152.65341234165,16648.660452366
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-06,70693.25986170734,10903.7392222882
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-07,64694.60559988069,22318.18578720101
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-08,75605.2323999409,9818.299273014087
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-09,63579.962892293435,15818.044159650708
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-10,88451.52946853625,6526.291032552704
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-11,76773.16908383353,9877.336112022325
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-12,67988.28257370005,12515.22406148926
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-13,70050.77035307907,20759.162548780492
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-14,68142.67502093317,19616.224867105524
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-15,69299.99875283276,16298.15493607518
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-16,21934.72365164759,10840.744307279694
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-17,74054.43385457993,14487.256851673112
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-18,69006.68396210708,15349.298380613342
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-19,67687.81503725104,12316.906188011186
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-20,73837.90492820783,13893.57941174517
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-21,109614.85087704643,9283.341497898171
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-22,138649.90658092516,29350.965847015566
