device_id,date,screen_on_freq,screen_on_time
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-25,47,7182.388000000002
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-26,39,7856.726000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-27,22,2909.5189999999993
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-28,19,1196.893
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-29,34,7399.974
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-30,15,3703.757
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-01,29,7485.734999999999
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-02,24,5355.840999999999
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-03,14,1949.137
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-04,14,1574.9460000000004
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-05,20,2343.8559999999998
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-06,26,6827.575000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-07,28,4350.526000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-08,28,7367.561000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-09,11,2323.942
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-10,28,7935.416
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-11,25,3199.4869999999996
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-12,52,14793.873
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-13,21,2990.7199999999993
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-14,22,16666.590000000007
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-15,49,4749.803
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-16,51,5444.999000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-17,19,3012.706
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-18,22,4989.120000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-19,82,13519.799000000003
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-20,18,2543.313
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-21,32,6568.721999999998
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-22,20,4261.745
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-23,17,3660.3950000000004
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-24,5,750.1690000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-25,31,4217.004
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-26,30,4323.777999999999
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-27,17,1896.6150000000002
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-28,6,746.3
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-29,6,1110.714
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-30,14,1204.5520000000001
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-31,12,2185.417
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-01,11,1474.933
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-02,13,1745.2860000000005
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-03,14,1601.2490000000003
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-04,42,6988.8229999999985
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-05,60,7731.656999999999
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-06,12,2203.22
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-07,15,1073.9039999999998
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-08,3,1560.342
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-09,49,9013.747
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-10,28,4050.027
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-11,24,2984.1730000000007
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-07,6,2955.556
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-08,56,25991.225
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-09,64,31296.588000000003
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-10,28,12713.056999999997
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-11,39,18857.704999999994
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-12,42,25332.21
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-13,39,19665.935999999998
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-14,58,27685.339
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-15,68,24125.689999999995
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-16,51,22261.209000000003
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-17,26,69070.769
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-18,41,36886.45100000001
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-19,47,29316.074
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-20,75,25530.302000000007
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-21,44,12734.867999999999
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-22,1,3273.761
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-23,35,2893.2340000000004
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-24,33,54313.669
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-25,37,25813.568
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-26,35,38342.99199999999
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-27,35,50482.013999999996
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-28,33,45743.97299999999
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-29,37,47697.562999999995
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-30,73,49136.349
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-31,49,38431.117
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-01,47,49099.829
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-02,46,53641.352
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-03,85,26790.631999999994
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-04,53,25916.412000000004
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-05,56,28660.017000000007
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-06,76,12685.927999999998
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-07,38,19746.767
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-08,41,14096.194
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-09,49,19675.985999999997
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-10,72,35167.992
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-11,45,19599.717999999993
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-11,7,1085.568
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-12,33,20648.342000000004
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-13,45,15366.347000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-14,33,29955.729
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-15,50,22532.690000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-16,27,17501.523999999998
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-17,41,22201.182000000004
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-18,29,13471.483000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-19,30,23221.908
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-20,29,16428.744000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-21,38,12607.199999999999
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-22,40,19172.277000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-23,24,13094.910000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-24,21,14836.663999999999
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-25,20,20613.947
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-26,23,8703.547
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-27,23,21669.316
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-28,29,22065.310999999998
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-29,44,14300.147999999997
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-30,37,22367.459999999995
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-01,10,20744.194
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-02,34,17177.427
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-03,35,13526.417999999998
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-04,26,8770.274
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-05,28,16092.28
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-06,37,23305.173000000006
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-07,45,11088.192
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-08,40,19522.694
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-09,24,16043.048999999997
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-10,32,13290.823
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-11,16,8452.421
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-12,27,19468.748999999996
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-13,26,13447.057000000003
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-14,34,28278.105999999996
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-15,38,17488.206000000002
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-16,30,18568.487
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-17,16,9130.673
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-18,17,9874.861
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-19,18,12169.702000000001
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-20,33,16385.497000000003
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-21,73,27314.013999999996
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-22,50,19622.676
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-23,32,12765.883000000002
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-06,4,7898.529000000001
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-07,11,36139.168000000005
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-08,32,16734.53
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-09,20,11792.886999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-10,11,4323.213
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-11,15,5111.183
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-12,24,10289.395
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-13,27,15960.429
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-14,22,8174.86
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-15,20,6516.991999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-16,15,12424.830000000002
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-17,13,10299.262999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-18,8,31538.715
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-19,16,8850.824999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-20,16,4856.032999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-21,13,7043.121
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-22,18,6324.3589999999995
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-23,27,11644.288000000002
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-24,16,21823.839
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-25,17,14507.276
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-26,19,8288.377
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-27,23,20188.855000000003
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-28,15,7304.733000000001
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-29,24,10470.599
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-30,22,14144.029999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-31,36,15277.251
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-01,6,643.7589999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-02,19,22906.035000000003
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-03,41,59133.397
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-04,23,35490.774
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-05,14,48589.897000000004
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-06,8,49672.20999999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-07,45,54200.55399999999
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-08,5,41177.901
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-09,4,87194.464
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-10,4,95801.265
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-11,16,86309.064
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-10,7,9978.764000000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-11,21,61958.933000000005
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-12,68,73518.074
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-13,41,64973.604999999996
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-14,29,75125.54199999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-15,30,68943.172
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-16,31,71284.065
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-17,9,48889.10500000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-18,7,115799.344
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-19,19,71178.703
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-20,48,88568.815
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-21,23,78956.53899999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-22,6,47433.439999999995
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-23,11,114725.87299999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-24,26,70605.56800000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-25,67,67882.81100000002
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-26,27,75481.20100000003
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-27,20,64305.643
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-28,7,95510.82800000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-29,16,66705.98
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-30,11,85543.565
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-01,41,68829.423
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-02,24,80841.23599999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-03,67,67515.91399999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-04,31,68191.40299999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-05,16,73152.644
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-06,12,69303.265
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-07,26,64694.685
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-08,38,75605.16100000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-09,19,63579.947
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-10,26,88451.456
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-11,22,76773.145
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-12,22,67988.253
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-13,25,70050.78599999998
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-14,27,68142.649
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-15,14,69300.002
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-16,19,73261.665
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-17,23,74054.413
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-18,16,70017.291
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-19,15,67687.838
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-20,12,73837.909
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-21,19,85185.02000000002
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-22,14,69324.962
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-23,15,63796.23099999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-24,13,95977.86099999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-25,13,74808.60899999998
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-26,12,82501.312
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-27,7,62865.837
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-28,14,85647.37299999999
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-29,15,77173.501
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-30,25,91826.89600000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-31,26,70787.03600000002
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-01,17,79802.25299999998
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-02,9,82299.21300000002
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-03,14,75036.237
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-04,10,78008.198
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-05,10,77795.84
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-07,2,144300.513
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-08,6,87575.511
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-09,18,88250.26000000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-10,19,78601.94900000001
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-11,10,71926.37700000001
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-07,15,12850.990999999998
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-08,30,29146.143000000004
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-09,25,26375.36
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-10,12,15436.057999999999
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-16,13,525763.135
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-17,31,30408.746
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-18,39,29737.271999999997
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-19,30,21228.717
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-20,35,28525.144999999993
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-21,66,27131.084999999995
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-22,20,33810.498
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-23,34,34516.71799999999
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-24,22,30920.969
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-25,17,26731.016
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-26,32,34335.477000000006
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-27,29,29298.979999999996
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-28,30,25263.548
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-29,33,38290.946
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-30,22,29344.501
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-31,13,13190.416000000001
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-01,16,22914.329999999998
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-02,23,33412.588
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-03,22,26937.974
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-04,16,41011.780000000006
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-05,24,42973.367000000006
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-06,32,38118.38599999999
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-07,38,25439.640999999996
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-08,28,34790.201
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-09,28,26435.470000000005
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-10,28,17575.617000000006
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-11,26,25114.451999999997
4f6c32f7-25ac-4837-8571-61d7211352d4,2022-12-23,1,4211.257
4f6c32f7-25ac-4837-8571-61d7211352d4,2022-12-24,60,7345.751
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-01,32,5393.956000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-02,55,13187.016
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-03,42,12506.046
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-04,35,8918.738000000001
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-05,32,6582.165999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-06,38,12768.574999999999
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-07,30,6979.851
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-08,20,9100.455999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-09,54,8482.741999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-10,37,9968.978
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-11,47,18125.370999999996
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-12,49,16316.950000000003
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-13,45,17204.953000000005
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-14,25,7601.339
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-15,27,3804.8360000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-16,43,10536.196
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-17,34,8917.582
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-18,30,7367.891000000001
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-19,24,7374.326999999999
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-20,26,6550.020000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-21,50,10442.641000000003
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-22,33,6429.244
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-23,52,10881.842
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-24,41,12888.196000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-25,42,16043.889999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-26,33,11712.926
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-27,56,16344.221999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-28,41,9112.906
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-29,47,10101.315
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-30,22,2490.476
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-01,34,42222.114
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-02,46,11449.334999999997
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-03,55,15687.038999999999
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-04,40,14972.159
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-05,36,10522.218000000004
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-06,24,6391.672
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-07,33,8772.373
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-08,32,22082.933
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-09,45,10253.805000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-10,56,10482.134000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-11,56,18842.810000000005
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-12,42,12109.923999999995
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-13,55,11907.417999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-14,47,10887.444000000001
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-15,54,11884.372
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-16,57,13992.465999999997
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-17,44,21382.425000000007
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-18,57,12133.962999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-19,49,15793.506999999996
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-20,38,4172.942
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-21,43,9942.652000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-22,38,6657.4929999999995
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-23,74,20070.011000000002
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-24,60,19520.672000000006
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-25,60,15338.207999999999
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-26,33,9738.389
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-27,44,17158.507000000005
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-28,35,14816.399999999998
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-29,83,27612.441000000006
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-30,51,12696.582
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-31,31,11825.604
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-01,53,13322.907
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-02,52,15394.165000000006
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-03,69,13987.979
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-04,30,7900.910000000001
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-05,11,32904.554000000004
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-06,48,17333.024
