device_id,date,incoming_time,incoming_freq,outgoing_time,outgoing_freq,missing_time,missing_freq
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-17,2439.0,2,13379.0,5,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-18,111.0,2,1905.0,1,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-19,4315.0,4,3262.0,2,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-20,6066.0,4,2976.0,1,1.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-21,2165.0,1,6816.0,3,19.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-23,741.0,2,0.0,0,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-24,17859.0,8,4706.0,1,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-25,1083.0,3,344.0,3,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-26,11387.0,4,7486.0,2,6046.0,8
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-27,437.0,2,172.0,1,3.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-28,22309.0,5,0.0,0,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-29,15080.0,5,2081.0,2,8702.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-30,7534.0,10,842.0,2,2808.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-31,1332.0,5,112.0,2,2586.0,3
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-01,4490.0,2,8766.0,3,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-02,11963.0,7,3441.0,4,1750.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-03,9000.0,7,2347.0,2,1318.0,1
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-04,385.0,2,3562.0,2,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-05,7224.0,5,3864.0,4,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-06,3170.0,2,6104.0,2,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-07,0.0,0,4575.0,1,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-08,0.0,0,68.0,1,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-09,4604.0,4,4465.0,1,1845.0,2
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-10,3163.0,3,13323.0,6,0.0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-11,3946.0,5,239.0,1,687.0,1
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-11,283.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-12,303.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-14,0.0,0,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-15,1.0,1,3652.0,2,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-16,0.0,0,44.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-17,17.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-18,0.0,0,27.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-19,40.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-20,0.0,0,100.0,3,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-21,0.0,0,55.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-23,77.0,1,34.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-27,0.0,0,40.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-29,284.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-30,153.0,2,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-03,0.0,0,41.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-09,151.0,3,81.0,1,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-10,0.0,0,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-12,23.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-13,137.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-14,66.0,2,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-15,0.0,0,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-16,0.0,0,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-19,4.0,1,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-20,0.0,0,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-21,42.0,2,0.0,0,0.0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-22,0.0,0,0.0,0,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-06,2186.0,9,698.0,2,3326.0,2
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-07,17173.0,14,250.0,4,2527.0,2
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-08,46.0,2,252.0,6,2891.0,1
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-09,97.0,2,99.0,1,162.0,1
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-10,0.0,0,40.0,1,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-12,168.0,2,4433.0,6,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-13,144.0,2,1550.0,3,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-14,14.0,1,0.0,0,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-15,0.0,0,0.0,0,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-16,7.0,1,34.0,1,14.0,4
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-17,604.0,3,75.0,1,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-18,143.0,5,2902.0,2,0.0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-19,57.0,1,0.0,0,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-10,0.0,0,2113.0,4,1397.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-11,2822.0,1,2295.0,1,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-12,4982.0,2,506.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-13,7327.0,6,0.0,0,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-14,100.0,2,556.0,1,1532.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-15,278.0,2,2258.0,6,186.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-16,3126.0,2,6016.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-17,29.0,1,311.0,8,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-18,344.0,1,1569.0,1,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-19,1217.0,3,3230.0,5,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-20,0.0,0,838.0,1,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-21,2489.0,3,239.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-23,1919.0,2,12.0,1,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-24,1064.0,1,2486.0,3,994.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-25,5937.0,5,746.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-26,1911.0,3,497.0,3,888.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-27,2642.0,1,338.0,5,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-28,3652.0,3,1473.0,5,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-29,1782.0,4,6228.0,9,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-30,876.0,3,15313.0,14,372.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-01,2091.0,4,4469.0,9,452.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-02,1501.0,6,1631.0,12,671.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-03,3091.0,3,993.0,3,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-04,0.0,0,269.0,1,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-05,1422.0,2,1354.0,3,151.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-06,0.0,0,9667.0,6,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-07,804.0,3,6792.0,10,1260.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-08,339.0,2,6774.0,13,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-09,52.0,1,9916.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-10,3836.0,2,3744.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-11,0.0,0,2971.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-12,1699.0,5,2993.0,15,535.0,4
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-13,980.0,2,6598.0,5,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-14,6.0,1,1969.0,9,760.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-15,457.0,3,2700.0,9,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-16,4423.0,7,832.0,7,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-17,4680.0,3,39.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-18,0.0,0,1379.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-19,661.0,2,695.0,12,1244.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-20,2772.0,3,1258.0,10,468.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-21,5774.0,5,4714.0,6,1334.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-22,697.0,3,4222.0,7,297.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-23,66.0,1,4212.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-26,1403.0,1,4422.0,8,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-27,0.0,0,2119.0,6,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-28,2759.0,4,6145.0,10,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-29,1520.0,1,1582.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-30,1624.0,2,0.0,0,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-31,3165.0,2,35.0,2,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-01,130.0,1,0.0,0,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-02,2253.0,3,2912.0,11,29.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-03,2133.0,4,7888.0,15,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-04,454.0,5,2779.0,10,1426.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-05,2814.0,3,798.0,4,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-09,2509.0,4,4345.0,11,0.0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-10,392.0,3,3160.0,11,136.0,1
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2023-01-11,3141.0,3,2919.0,1,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-07,277.0,4,2336.0,10,1037.0,1
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-08,373.0,5,319.0,2,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-09,1079.0,4,350.0,5,1950.0,2
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-10,0.0,0,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-11,0.0,0,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-16,1150.0,7,1818.0,1,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-17,5664.0,4,173.0,2,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-18,1078.0,5,346.0,5,206.0,1
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-19,951.0,6,454.0,7,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-20,4121.0,9,387.0,6,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-21,529.0,8,30.0,1,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-22,147.0,3,1717.0,2,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-23,2074.0,5,156.0,2,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-24,49.0,2,35.0,2,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-25,2847.0,2,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-26,1217.0,9,111.0,6,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-27,222.0,4,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-28,1737.0,5,3512.0,5,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-29,72.0,4,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-30,124.0,2,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2022-12-31,51.0,2,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-01,0.0,0,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-02,457.0,5,205.0,1,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-03,228.0,4,0.0,0,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-04,112.0,5,8.0,1,568.0,1
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-05,1707.0,2,695.0,5,2619.0,2
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-06,338.0,5,2348.0,5,1930.0,1
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-07,17.0,1,5152.0,6,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-08,1620.0,3,1951.0,3,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-09,397.0,5,301.0,2,712.0,2
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-10,259.0,3,2307.0,1,0.0,0
4e624b77-faaf-4d32-8334-9d50e016c46c,2023-01-11,1178.0,3,47.0,2,0.0,0
4f6c32f7-25ac-4837-8571-61d7211352d4,2022-12-24,107.0,3,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-01,1320.0,2,937.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-02,855.0,4,115.0,4,3.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-03,915.0,5,20.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-04,267.0,2,2172.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-05,0.0,0,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-06,309.0,2,32.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-07,11.0,1,2543.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-08,2086.0,2,1259.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-09,738.0,3,1514.0,3,312.0,2
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-10,0.0,0,333.0,1,235.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-11,1589.0,3,2399.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-12,17.0,1,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-13,0.0,0,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-14,986.0,3,53.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-15,1225.0,2,2414.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-16,29.0,1,3129.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-17,314.0,3,2307.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-18,0.0,0,1692.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-19,240.0,4,2175.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-21,204.0,3,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-22,124.0,2,1915.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-23,1131.0,4,5017.0,12,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-24,88.0,1,878.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-25,2972.0,1,462.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-26,56.0,1,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-28,886.0,2,58.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-29,747.0,3,665.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-11-30,0.0,0,12.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-01,0.0,0,4055.0,4,598.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-02,969.0,1,1029.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-03,0.0,0,1093.0,7,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-04,0.0,0,41.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-05,0.0,0,2460.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-06,814.0,5,4.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-07,0.0,0,1209.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-08,716.0,1,3343.0,4,44.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-09,0.0,0,3394.0,7,65.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-10,0.0,0,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-11,1988.0,1,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-12,0.0,0,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-13,1954.0,6,1758.0,4,12.0,2
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-14,460.0,4,0.0,0,10.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-15,195.0,1,2374.0,2,13.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-16,0.0,0,1229.0,5,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-17,0.0,0,1990.0,7,1051.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-18,639.0,5,1022.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-19,1524.0,3,1285.0,4,395.0,2
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-20,0.0,0,0.0,0,114.0,6
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-21,69.0,1,3639.0,2,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-22,440.0,3,2837.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-23,473.0,3,785.0,6,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-24,53.0,2,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-26,0.0,0,628.0,4,822.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-27,131.0,1,1068.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-28,0.0,0,1405.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-29,820.0,3,5704.0,5,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-30,341.0,2,4080.0,6,240.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2022-12-31,0.0,0,1441.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-01,0.0,0,1738.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-02,257.0,1,906.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-03,0.0,0,2378.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-04,856.0,1,634.0,3,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-05,0.0,0,669.0,5,202.0,1
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-06,86.0,2,336.0,4,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-07,3771.0,1,2275.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-08,0.0,0,487.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-09,85.0,2,0.0,0,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-10,551.0,3,4.0,1,0.0,0
55b49a7e-8ffe-4f91-af32-8101398db6e9,2023-01-11,0.0,0,1.0,1,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-09,0.0,0,0.0,0,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-10,0.0,0,21.0,1,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-11,0.0,0,9.0,1,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-13,16.0,1,0.0,0,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-14,30.0,1,0.0,0,0.0,0
56539e59-7669-433e-8f03-0fb7203bc9f3,2022-12-15,45.0,1,904.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-07,610.0,3,290.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-08,255.0,1,17.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-09,32.0,1,74.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-10,87.0,2,107.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-11,0.0,0,110.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-12,448.0,2,48.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-13,335.0,2,74.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-14,0.0,0,827.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-15,28.0,1,145.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-16,152.0,3,820.0,8,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-17,0.0,0,925.0,9,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-18,87.0,1,28.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-19,477.0,3,365.0,5,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-20,0.0,0,309.0,4,1.0,1
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-21,0.0,0,298.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-23,285.0,3,1040.0,4,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-24,657.0,3,37.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-25,0.0,0,65.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-26,82.0,3,361.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-27,116.0,2,0.0,0,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-28,233.0,2,45.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-29,178.0,3,474.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-30,643.0,4,71.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2022-12-31,82.0,2,583.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-01,0.0,0,24.0,5,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-02,1820.0,2,3992.0,1,10.0,1
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-03,360.0,5,57.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-04,47.0,1,1281.0,5,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-05,0.0,0,67.0,1,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-06,0.0,0,257.0,2,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-07,303.0,3,107.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-08,0.0,0,77.0,3,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-09,307.0,3,749.0,6,0.0,0
56c64572-4f30-47aa-ad4c-cc8ccd576732,2023-01-10,102.0,1,680.0,6,0.0,0
