device_id,date,stationary,walking,running,automotive,cycling,unknown
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-05,1086,76,0,164,1,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-06,1269,76,8,232,4,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-07,1123,87,2,86,0,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-08,1048,84,13,0,3,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-09,969,120,5,282,3,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-10,963,69,1,361,4,0
160d7b33-a74f-438d-af2a-445ecd8c4ff1,2023-01-11,1219,46,0,97,3,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-01,473,14,0,120,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-02,680,25,0,183,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-03,693,49,0,640,1,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-04,729,52,0,108,4,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-05,766,23,0,253,6,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-06,752,84,1,270,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-07,878,36,0,216,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-08,821,32,0,266,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-09,831,24,0,200,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-10,854,22,0,338,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-11,781,55,0,197,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-12,847,15,0,232,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-13,842,62,0,208,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-14,877,10,0,226,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-15,923,30,0,244,2,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-16,785,57,0,384,2,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-17,783,46,0,385,1,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-18,799,68,0,347,5,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-19,797,7,0,280,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-20,794,26,0,30,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-21,740,27,0,281,3,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-22,873,8,0,257,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-23,837,21,0,256,4,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-24,1020,18,0,38,4,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-25,715,26,0,194,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-26,1002,5,0,12,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-27,665,40,0,176,5,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-28,754,19,0,270,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-29,830,11,0,227,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-30,955,54,0,251,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2022-12-31,788,31,0,122,4,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-01,820,11,0,273,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-02,1000,31,0,317,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-03,870,38,0,120,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-04,780,9,0,205,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-05,815,31,0,232,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-06,762,18,0,367,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-07,902,23,0,138,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-08,838,28,0,30,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-09,1107,23,0,207,7,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-10,854,6,0,0,0,0
1aa44377-7d5b-4bfe-99a5-83745ee52c1f,2023-01-11,743,7,0,161,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-01,843,79,0,15,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-02,785,202,3,103,2,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-03,817,129,5,1,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-04,917,150,11,100,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-05,659,114,6,264,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-06,974,131,0,136,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-07,654,127,0,148,1,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-08,928,241,0,55,0,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-09,914,129,1,125,1,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-10,812,194,3,229,1,0
1c1db833-3529-4a85-a159-d6eed53278e0,2023-01-11,749,112,0,123,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-08,571,34,0,170,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-09,853,37,0,89,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-10,912,70,0,172,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-11,954,44,0,50,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-12,974,32,0,304,7,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-13,1137,65,0,146,3,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-14,1132,23,0,94,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-15,944,53,0,324,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-16,933,53,2,285,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-17,1112,39,0,245,2,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-18,928,55,1,291,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-19,892,49,1,239,2,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-20,1028,69,0,0,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-21,1005,62,0,292,9,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-22,1004,38,0,232,22,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-23,999,38,0,105,2,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-24,933,39,0,17,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-25,861,49,0,58,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-26,934,44,0,87,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-27,1060,49,0,40,4,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-28,1106,38,0,259,2,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-29,928,24,0,217,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-30,927,19,0,7,7,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2022-12-31,1015,39,0,276,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-01,807,30,0,98,12,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-02,1100,23,0,0,8,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-03,923,50,0,247,7,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-04,980,25,0,164,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-05,892,34,0,324,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-06,1018,42,0,302,7,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-07,911,38,0,145,2,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-08,885,31,0,67,1,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-09,790,82,0,209,16,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-10,839,28,0,153,0,0
1e329236-5aa0-42d5-a811-5e4cfa400c85,2023-01-11,802,38,0,275,2,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-13,530,105,0,228,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-14,774,148,0,545,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-15,1048,51,0,144,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-16,738,178,0,327,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-17,976,258,1,629,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-18,971,140,0,1371,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-19,868,197,2,497,2,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-20,831,220,0,282,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-21,868,286,1,253,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-22,1057,136,2,429,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-23,1249,69,0,294,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-24,1098,157,3,258,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-25,1105,61,0,0,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-26,1176,122,0,205,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-27,926,89,1,301,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-28,1124,123,0,258,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-29,839,144,0,170,4,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-30,720,129,0,895,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2022-12-31,834,198,0,381,7,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-01,906,131,0,198,1,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-02,854,80,0,258,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-03,1216,66,0,241,1,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-04,814,114,0,179,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-05,958,101,0,345,48,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-06,968,118,0,357,2,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-07,1228,146,0,297,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-08,1032,108,0,167,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-09,1013,237,0,383,1,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-10,1304,85,0,422,0,0
1e73df50-ef10-4025-9c34-e44afd115d77,2023-01-11,709,150,0,270,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-04,7,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-05,24,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-06,169,2,0,87,1,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-07,77,3,0,64,1,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-08,0,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-09,58,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-10,46,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-11,4,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-12,146,3,0,36,5,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-13,19,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-14,37,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-15,60,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-16,208,1,0,118,8,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-17,63,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-18,33,1,330,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-19,309,1,0,27,4,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-20,42,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-21,6,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-22,4,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-23,232,2,0,46,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-24,0,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-25,0,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-26,0,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-27,28,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-28,26,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-29,31,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-30,19,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2022-12-31,16,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-01,47,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-02,0,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-03,198,2,0,139,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-04,1,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-05,121,5,0,110,2,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-06,272,11,0,101,4,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-07,1,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-08,8,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-09,16,0,0,0,0,0
25eb1e48-38c1-48dd-a73a-515edc31bd66,2023-01-10,124,0,0,0,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-13,488,27,0,19,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-14,849,68,0,20,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-15,1153,41,0,69,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-16,811,134,0,195,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-17,816,242,0,132,1,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-18,989,72,0,75,2,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-19,1136,41,0,21,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-20,975,48,0,65,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-21,975,17,0,23,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-22,1042,94,0,128,1,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-23,1088,54,0,59,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-24,991,102,0,112,1,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-25,1097,29,0,27,2,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-26,1047,70,0,70,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-27,1081,49,0,16,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-28,1095,29,0,33,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-29,1069,36,0,48,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-30,1128,21,0,6,1,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2022-12-31,1011,100,0,105,1,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-01,1180,45,0,83,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-02,1016,101,0,49,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-03,1101,31,0,32,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-04,1069,58,0,21,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-05,1012,40,0,63,2,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-06,1036,52,0,74,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-07,905,94,0,96,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-08,882,120,0,116,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-09,1059,72,0,21,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-10,1027,29,0,35,0,0
2b5c3dfc-3ad2-4c8b-9539-ba922afed3c9,2023-01-11,1270,30,0,28,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-08,640,107,0,115,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-09,643,117,0,418,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-10,688,174,0,324,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-11,822,118,0,250,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-12,881,130,1,239,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-13,834,143,0,441,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-14,925,114,0,334,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-15,863,229,0,644,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-16,702,97,0,531,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-17,756,141,0,420,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-18,730,134,0,533,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-19,883,96,0,180,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-20,801,135,0,531,2,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-21,861,163,0,642,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-22,815,183,1,507,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-23,737,141,0,400,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-24,825,79,1,39,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-25,1110,121,0,2,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-26,823,76,0,396,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-27,779,170,0,319,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-28,734,160,1,373,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-29,872,253,1,366,3,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-30,928,72,0,129,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2022-12-31,898,121,0,183,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-01,780,205,4,410,5,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-02,862,107,0,74,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-03,651,152,0,359,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-04,703,83,0,552,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-05,723,125,1,528,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-06,956,248,2,217,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-07,737,98,0,129,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-08,781,122,0,178,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-09,784,157,0,207,2,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-10,826,137,0,242,0,0
30ca0662-67d1-42d6-9610-d435e60a6a79,2023-01-11,733,129,0,308,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-01,501,29,0,352,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-02,621,33,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-03,790,106,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-04,844,18,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-05,846,25,0,6,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-06,834,48,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-07,787,52,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-08,859,33,0,273,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-09,830,0,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-10,756,7,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-11,857,6,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-12,805,5,0,4,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-13,830,5,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-14,823,9,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-15,848,35,0,297,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-16,750,12,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-17,862,9,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-18,851,5,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-19,823,5,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-20,1033,3,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-21,839,22,0,373,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-22,838,26,0,301,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-23,799,5,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-24,699,12,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-25,809,5,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-26,812,13,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-27,814,14,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-28,793,8,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-29,838,41,0,316,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-30,899,42,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2022-12-31,777,16,0,5,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-01,736,47,0,53,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-02,791,6,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-03,849,16,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-04,822,12,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-05,912,53,0,215,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-06,831,7,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-07,685,18,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-08,759,10,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-09,773,34,0,85,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-10,782,9,0,0,0,0
33fcced4-82c8-42a3-ae2d-cdfdc365f7e2,2023-01-11,660,0,0,0,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-05,487,69,0,59,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-06,755,135,8,27,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-07,848,150,0,284,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-08,691,112,0,235,10,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-09,944,132,0,319,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-10,700,77,0,76,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-11,682,135,2,203,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-12,896,157,0,629,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-13,752,220,1,452,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-14,1103,140,0,1135,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-15,822,67,0,218,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-16,795,83,0,281,1,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-17,837,139,0,412,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-18,733,77,0,331,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-19,775,216,6,547,15,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-20,802,131,0,743,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-21,753,142,0,652,41,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-22,794,68,0,280,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-23,729,70,0,28,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-24,750,58,0,131,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-25,826,88,0,46,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-26,887,56,0,384,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-27,723,52,0,221,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-28,779,107,0,142,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-29,845,115,0,445,3,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-30,755,134,0,145,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2022-12-31,719,66,0,82,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-01,846,59,0,220,0,0
